id_laporan;skpd;kategori;waktu_masuk;waktu_selesai;selisih_hari;status;Kota/Kabupaten
QL001345151;KELURAHAN SEMANAN;Sampah;2020-01-20;2020-01-21;1;complete;Jakarta Barat
TW000029832;WALIKOTA JAKARTA BARAT;Jaringan listrik;2020-01-20;2020-01-20;0;complete;Jakarta Barat
QL001345115;KELURAHAN DURI SELATAN;Sampah;2020-01-20;2020-01-20;0;complete;Jakarta Barat
QL001345112;KELURAHAN TEGAL ALUR;Tata ruang dan bangunan;2020-01-20;2020-01-20;0;complete;Jakarta Barat
JK2001200055;KELURAHAN CENGKARENG TIMUR;Komunikasi pemerintah;2020-01-20;2020-01-20;0;complete;Jakarta Barat
JK2001200035;KELURAHAN PAL MERAH;Sampah;2020-01-20;2020-01-20;0;complete;Jakarta Barat
JK2001200034;KELURAHAN PAL MERAH;Coretan/Tempelan/Iklan/ Selebaran;2020-01-20;2020-01-20;0;complete;Jakarta Barat
QL001344881;KELURAHAN MAPHAR;Gangguan ketenteraman dan ketertiban;2020-01-20;2020-01-20;0;complete;Jakarta Barat
QL001345024;KELURAHAN KEDOYA UTARA;Pelanggaran Perda/Pergub;2020-01-20;2020-01-20;0;complete;Jakarta Barat
QL001345012;KELURAHAN MERUYA UTARA;Sampah;2020-01-20;2020-01-20;0;complete;Jakarta Barat
QL001344969;KELURAHAN PEGADUNGAN;Sampah;2020-01-20;2020-01-20;0;complete;Jakarta Barat
QL001344961;KELURAHAN KEMANGGISAN;Sampah;2020-01-20;2020-01-20;0;complete;Jakarta Barat
QL001344920;KELURAHAN KEAGUNGAN;Sampah;2020-01-19;2020-01-19;0;complete;Jakarta Barat
QL001344909;KELURAHAN KELAPA DUA;Sampah;2020-01-19;2020-01-20;1;complete;Jakarta Barat
FB000029761;KELURAHAN KEMANGGISAN;Sampah;2020-01-19;2020-01-19;0;complete;Jakarta Barat
FB000029757;KELURAHAN TOMANG;Lembaga Kemasyarakatan;2020-01-19;2020-01-19;0;complete;Jakarta Barat
QL001344879;KELURAHAN MAPHAR;Pelanggaran Perda/Pergub;2020-01-19;2020-01-19;0;complete;Jakarta Barat
JK2001290016;KELURAHAN SEMANAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
JK2001270054;KELURAHAN SEMANAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001346895;KELURAHAN SEMANAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001346469;KELURAHAN RAWA BUAYA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
TW000030281;KELURAHAN GROGOL;Jalan;;;0;wait;Jakarta Barat
QL001346385;KELURAHAN SLIPI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001346281;KELURAHAN CENGKARENG TIMUR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001346236;KELURAHAN PEGADUNGAN;Sampah;;;0;wait;Jakarta Barat
QL001346197;KELURAHAN RAWA BUAYA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001345867;KELURAHAN SEMANAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
EM000030014;KELURAHAN KRUKUT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001345314;KELURAHAN SEMANAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001345113;KELURAHAN KEBON JERUK;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001345111;KELURAHAN KEBON JERUK;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001345110;KELURAHAN KEBON JERUK;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001345044;KELURAHAN SLIPI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001345042;KELURAHAN SLIPI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001342658;KELURAHAN JELAMBAR BARU;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
JK2001120002;KELURAHAN SLIPI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001342371;KELURAHAN SLIPI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001342361;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001341619;KELURAHAN SLIPI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001341304;KELURAHAN JELAMBAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001341002;KELURAHAN TOMANG;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001340990;KELURAHAN SLIPI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001340951;KELURAHAN JELAMBAR BARU;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001340823;KELURAHAN MERUYA UTARA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001340816;KELURAHAN SLIPI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001340815;KELURAHAN SLIPI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001340814;KELURAHAN SLIPI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001340813;KELURAHAN SLIPI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001340812;KELURAHAN SLIPI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
JK2001040012;KELURAHAN DURI KOSAMBI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001340540;KELURAHAN JELAMBAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001340508;KELURAHAN KEDOYA UTARA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
JK2001030045;KELURAHAN SLIPI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001339827;KELURAHAN KALI DERES;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001356639;KELURAHAN CENGKARENG TIMUR;Gangguan ketenteraman dan ketertiban;;;0;disposisi;Jakarta Barat
QL001356558;KELURAHAN JELAMBAR BARU;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
JK2002280019;KELURAHAN DURI KOSAMBI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001355989;KELURAHAN JOGLO;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
JK2002270025;KELURAHAN DURI KOSAMBI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001355958;KELURAHAN SEMANAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001355956;KELURAHAN SEMANAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001355738;KELURAHAN MERUYA UTARA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001355733;KELURAHAN MERUYA UTARA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001355618;KELURAHAN SLIPI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001355567;KELURAHAN JELAMBAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001355407;KELURAHAN MERUYA UTARA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001354939;KELURAHAN ANGKE;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
JK2002140070;KELURAHAN PINANGSIA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001352228;KELURAHAN JELAMBAR BARU;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001351922;KELURAHAN JELAMBAR BARU;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
JK2002120061;KELURAHAN PINANGSIA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
JK2002110010;KELURAHAN DURI KOSAMBI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001350743;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001350742;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001350729;KELURAHAN SLIPI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001344879;KELURAHAN MAPHAR;Pelanggaran Perda/Pergub;;;0;wait;Jakarta Barat
QL001350409;KELURAHAN RAWA BUAYA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001350104;KELURAHAN KAMAL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001350103;KELURAHAN KAMAL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001350037;KELURAHAN SEMANAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
EM000031371;KELURAHAN TANJUNG DUREN SELATAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001349878;KELURAHAN KAMAL;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
JK2002030014;KELURAHAN JELAMBAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001348119;KELURAHAN SUKABUMI UTARA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001348193;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001348196;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001348168;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001348198;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001348441;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001348468;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001348487;KELURAHAN PEGADUNGAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001348469;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001348466;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001348463;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001348595;KELURAHAN WIJAYA KUSUMA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001362391;KELURAHAN TANJUNG DUREN SELATAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001362390;KELURAHAN TANJUNG DUREN SELATAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
EM000036552;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001362229;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001362227;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001361807;KELURAHAN MERUYA UTARA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001361260;KELURAHAN SRENGSENG;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
JK2003220005;KELURAHAN KALI DERES;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
JK2003220004;KELURAHAN DURI KOSAMBI;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001360774;KELURAHAN CENGKARENG BARAT;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001360603;KELURAHAN JELAMBAR BARU;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001359722;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001344879;KELURAHAN MAPHAR;Pelanggaran Perda/Pergub;;;0;wait;Jakarta Barat
QL001359366;KELURAHAN SEMANAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001344879;KELURAHAN MAPHAR;Pelanggaran Perda/Pergub;;;0;wait;Jakarta Barat
QL001344879;KELURAHAN MAPHAR;Pelanggaran Perda/Pergub;;;0;wait;Jakarta Barat
QL001344879;KELURAHAN MAPHAR;Pelanggaran Perda/Pergub;;;0;wait;Jakarta Barat
JK2003110061;KELURAHAN PINANGSIA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001359151;KELURAHAN KALIANYAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001358633;KELURAHAN JELAMBAR BARU;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001358504;KELURAHAN JELAMBAR;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001358301;KELURAHAN MERUYA SELATAN;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001357953;KELURAHAN RAWA BUAYA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001357541;KELURAHAN KEBON JERUK;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001357312;KELURAHAN JELAMBAR BARU;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
QL001357263;KELURAHAN PINANGSIA;Saluran Air/Kali/Sungai;;;0;wait;Jakarta Barat
TW000029847;KELURAHAN MENTENG;Sampah;2020/01/28;2020/01/29;1;complete;Jakarta Pusat
QL001346888;KELURAHAN KENARI;Pohon;2020/01/26;2020/01/27;1;complete;Jakarta Pusat
QL001346320;KELURAHAN PASAR BARU;Jembatan Penyeberangan Orang (JPO) dan/atau halte;2020/01/26;2020/01/27;1;complete;Jakarta Pusat
QL001346132;KELURAHAN CEMPAKA PUTIH BARAT;Sampah;2020/01/26;2020/01/27;1;complete;Jakarta Pusat
QL001346136;KELURAHAN CEMPAKA PUTIH BARAT;Sampah;2020/01/26;2020/01/27;1;complete;Jakarta Pusat
QL001346792;KELURAHAN PETOJO SELATAN;Sampah;2020/01/26;2020/01/27;1;complete;Jakarta Pusat
QL001346328;KELURAHAN PASAR BARU;Jembatan Penyeberangan Orang (JPO) dan/atau halte;2020/01/24;2020/01/25;1;complete;Jakarta Pusat
JK2001230153;KOTA ADMINISTRASI JAKARTA PUSAT;Fasilitas Sosial/Fasilitas Umum;2020/01/23;2020/01/24;1;complete;Jakarta Pusat
QL001346140;KELURAHAN CEMPAKA PUTIH BARAT;Sampah;2020/01/23;2020/01/24;1;complete;Jakarta Pusat
JK2001220098;KELURAHAN KEBON SIRIH;Sampah;2020/01/22;2020/01/23;1;complete;Jakarta Pusat
QL001344828;KOTA ADMINISTRASI JAKARTA PUSAT;Jembatan Penyeberangan Orang (JPO) dan/atau halte;2020/01/19;2020/01/20;1;complete;Jakarta Pusat
TW000029535;KOTA ADMINISTRASI JAKARTA PUSAT;Banjir;2020/01/17;2020/01/18;1;complete;Jakarta Pusat
TW000029442;KOTA ADMINISTRASI JAKARTA PUSAT;Jaringan listrik;2020/01/16;2020/01/17;1;complete;Jakarta Pusat
QL001344064;KELURAHAN PEGANGSAAN;Parkir liar;2020/01/16;2020/01/17;1;complete;Jakarta Pusat
QL001343510;KELURAHAN GUNUNG SAHARI UTARA;Jembatan Penyeberangan Orang (JPO) dan/atau halte;2020/01/14;2020/01/15;1;complete;Jakarta Pusat
QL001343507;KELURAHAN GUNUNG SAHARI UTARA;Sampah;2020/01/14;2020/01/15;1;complete;Jakarta Pusat
QL001343506;KELURAHAN GUNUNG SAHARI UTARA;Sampah;2020/01/14;2020/01/15;1;complete;Jakarta Pusat
QL001343505;KELURAHAN GUNUNG SAHARI UTARA;Sampah;2020/01/14;2020/01/15;1;complete;Jakarta Pusat
LP000029140;KELURAHAN PEGANGSAAN;Sertifikat atau dokumen Kepemilikan;2020/01/14;2020/01/15;1;complete;Jakarta Pusat
QL001342829;KELURAHAN UTAN PANJANG;Jembatan Penyeberangan Orang (JPO) dan/atau halte;2020/01/12;2020/01/13;1;complete;Jakarta Pusat
QL001342664;KOTA ADMINISTRASI JAKARTA PUSAT;Jalan;2020/01/12;2020/01/13;1;complete;Jakarta Pusat
QL001342348;KELURAHAN GAMBIR;Pelanggaran Perda/Pergub;2020/01/11;2020/01/12;1;complete;Jakarta Pusat
QL001342351;KELURAHAN GAMBIR;Pelanggaran Perda/Pergub;2020/01/11;2020/01/12;1;complete;Jakarta Pusat
QL001342537;KELURAHAN GELORA;Konflik sosial;2020/01/11;2020/01/12;1;complete;Jakarta Pusat
QL4996866663811915440;KELURAHAN PETOJO SELATAN;Saluran Air/Kali/Sungai;2020/01/11;2020/01/13;2;complete;Jakarta Pusat
JK2001100059;KELURAHAN KAMPUNG BALI;Pekerja Penanganan Prasarana dan Sarana Umum Kelurahan;2020/01/10;2020/01/13;3;complete;Jakarta Pusat
QL001342048;KELURAHAN CIDENG;Gangguan ketenteraman dan ketertiban;2020/01/09;2020/01/10;1;complete;Jakarta Pusat
WL000028809;KELURAHAN KEBON MELATI;Kearsipan;2020/01/09;2020/01/10;1;complete;Jakarta Pusat
TW000028692;KOTA ADMINISTRASI JAKARTA PUSAT;Jaringan listrik;2020/01/08;2020/01/09;1;complete;Jakarta Pusat
TW000028724;KOTA ADMINISTRASI JAKARTA PUSAT;Jaringan listrik;2020/01/08;2020/01/09;1;complete;Jakarta Pusat
JK2001070128;KELURAHAN RAWASARI;Pekerja Penanganan Prasarana dan Sarana Umum Kelurahan;2020/01/07;2020/01/08;1;complete;Jakarta Pusat
QL001341358;KELURAHAN PASEBAN;Penyakit masyarakat;2020/01/07;2020/01/08;1;complete;Jakarta Pusat
JK2001060081;KELURAHAN PETOJO UTARA;Sampah;2020/01/06;2020/01/07;1;complete;Jakarta Pusat
TW000028517;KELURAHAN BENDUNGAN HILIR;Sampah;2020/01/06;2020/01/07;1;complete;Jakarta Pusat
QL001341193;KELURAHAN PASAR BARU;Sampah;2020/01/06;2020/01/07;1;complete;Jakarta Pusat
QL001340959;KELURAHAN BENDUNGAN HILIR;Konflik sosial;2020/01/05;2020/01/06;1;complete;Jakarta Pusat
TW000028418;KOTA ADMINISTRASI JAKARTA PUSAT;Jaringan listrik;2020/01/05;2020/01/06;1;complete;Jakarta Pusat
FB000028410;KOTA ADMINISTRASI JAKARTA PUSAT;Jaringan listrik;2020/01/05;2020/01/06;1;complete;Jakarta Pusat
QL001340678;KELURAHAN GAMBIR;Pelanggaran Perda/Pergub;2020/01/05;2020/01/06;1;complete;Jakarta Pusat
QL001340679;KELURAHAN GAMBIR;Sampah;2020/01/05;2020/01/06;1;complete;Jakarta Pusat
QL001340677;KELURAHAN GAMBIR;Pelanggaran Perda/Pergub;2020/01/05;2020/01/06;1;complete;Jakarta Pusat
QL001340372;KELURAHAN KARET TENGSIN;Sampah;2020/01/02;2020/01/03;1;complete;Jakarta Pusat
JK2001020055;KELURAHAN BENDUNGAN HILIR;Banjir;2020/01/02;2020/01/03;1;complete;Jakarta Pusat
JK2001010405;KELURAHAN KAMPUNG RAWA;Banjir;2020/01/01;2020/01/02;1;complete;Jakarta Pusat
JK2001010403;KELURAHAN KAMPUNG RAWA;Banjir;2020/01/01;2020/01/02;1;complete;Jakarta Pusat
JK2001010123;KELURAHAN BENDUNGAN HILIR;Banjir;2020/01/01;2020/01/03;2;complete;Jakarta Pusat
QL001356358;KOTA ADMINISTRASI JAKARTA PUSAT;Jembatan Penyeberangan Orang (JPO) dan/atau halte;2020/02/28;2020/02/29;1;complete;Jakarta Pusat
QL001355922;KELURAHAN UTAN PANJANG;Pohon;2020/02/26;2020/02/27;1;complete;Jakarta Pusat
QL001355804;KELURAHAN KARANG ANYAR;Lokasi Binaan dan Lokasi Sementara;2020/02/26;2020/02/27;1;complete;Jakarta Pusat
TW000033347;KOTA ADMINISTRASI JAKARTA PUSAT;Jaringan listrik;2020/02/25;2020/02/26;1;complete;Jakarta Pusat
TW000033345;KOTA ADMINISTRASI JAKARTA PUSAT;Jaringan listrik;2020/02/25;2020/02/26;1;complete;Jakarta Pusat
TW000033344;KOTA ADMINISTRASI JAKARTA PUSAT;Jaringan listrik;2020/02/25;2020/02/26;1;complete;Jakarta Pusat
JK2002250664;KELURAHAN SERDANG;Banjir;2020/02/25;2020/02/26;1;complete;Jakarta Pusat
JK2002250612;KELURAHAN SERDANG;Banjir;2020/02/25;2020/02/26;1;complete;Jakarta Pusat
TW000032659;KOTA ADMINISTRASI JAKARTA PUSAT;Banjir;2020/02/20;2020/02/21;1;complete;Jakarta Pusat
TW000032279;KELURAHAN CIDENG;Sampah;2020/02/17;2020/02/20;3;complete;Jakarta Pusat
FB000032280;KELURAHAN KARANG ANYAR;Sampah;2020/02/17;2020/02/20;3;complete;Jakarta Pusat
QL001351986;KELURAHAN MENTENG;Gangguan ketenteraman dan ketertiban;2020/02/13;2020/02/14;1;complete;Jakarta Pusat
QL001350744;KOTA ADMINISTRASI JAKARTA PUSAT;Jembatan Penyeberangan Orang (JPO) dan/atau halte;2020/02/10;2020/02/11;1;complete;Jakarta Pusat
TW000031664;KOTA ADMINISTRASI JAKARTA PUSAT;Banjir;2020/02/09;2020/02/10;1;complete;Jakarta Pusat
QL001350531;KELURAHAN KEBON KOSONG;Sampah;2020/02/08;2020/02/09;1;complete;Jakarta Pusat
JK2002060071;KELURAHAN CEMPAKA PUTIH TIMUR;Sampah;2020/02/06;2020/02/07;1;complete;Jakarta Pusat
QL001349771;KELURAHAN CIKINI;Saluran Air/Kali/Sungai;2020/02/05;2020/02/06;1;complete;Jakarta Pusat
JK2002040094;KELURAHAN DURI PULO;Pekerja Penanganan Prasarana dan Sarana Umum Kelurahan;2020/02/04;2020/02/05;1;complete;Jakarta Pusat
JK2003290027;KELURAHAN KRAMAT;Fasilitas Sosial/Fasilitas Umum;2020/03/29;2020/03/30;1;complete;Jakarta Pusat
JK2003290026;KELURAHAN KRAMAT;Fasilitas Sosial/Fasilitas Umum;2020/03/29;2020/03/30;1;complete;Jakarta Pusat
TW000036272;KELURAHAN KAMPUNG RAWA;Gangguan ketenteraman dan ketertiban;2020/03/27;2020/03/28;1;complete;Jakarta Pusat
TW000036152;KELURAHAN KRAMAT;Gangguan ketenteraman dan ketertiban;2020/03/26;2020/03/27;1;complete;Jakarta Pusat
EM000036045;KOTA ADMINISTRASI JAKARTA PUSAT;Hubungan Kepegawaian;2020/03/26;2020/03/27;1;complete;Jakarta Pusat
TW000035749;KOTA ADMINISTRASI JAKARTA PUSAT;Jaringan listrik;2020/03/23;2020/03/24;1;complete;Jakarta Pusat
TW000035747;KOTA ADMINISTRASI JAKARTA PUSAT;Jaringan listrik;2020/03/23;2020/03/24;1;complete;Jakarta Pusat
QL001360716;KELURAHAN KARET TENGSIN;Jembatan Penyeberangan Orang (JPO) dan/atau halte;2020/03/18;2020/03/19;1;complete;Jakarta Pusat
QL001360714;KELURAHAN KARET TENGSIN;Jembatan Penyeberangan Orang (JPO) dan/atau halte;2020/03/18;2020/03/19;1;complete;Jakarta Pusat
QL001360157;KELURAHAN TANAH TINGGI;Jembatan Penyeberangan Orang (JPO) dan/atau halte;2020/03/16;2020/03/17;1;complete;Jakarta Pusat
QL001359979;KOTA ADMINISTRASI JAKARTA PUSAT;Jembatan Penyeberangan Orang (JPO) dan/atau halte;2020/03/15;2020/03/16;1;complete;Jakarta Pusat
QL001359877;KELURAHAN RAWASARI;Pelanggaran Perda/Pergub;2020/03/14;2020/03/15;1;complete;Jakarta Pusat
TW000034716;KOTA ADMINISTRASI JAKARTA PUSAT;Jaringan listrik;2020/03/13;2020/03/14;1;complete;Jakarta Pusat
FB000034698;KELURAHAN MANGGA DUA SELATAN;Sertifikat atau dokumen Kepemilikan;2020/03/13;2020/03/16;3;complete;Jakarta Pusat
LP000034688;KELURAHAN BENDUNGAN HILIR;Gangguan ketenteraman dan ketertiban;2020/03/13;2020/03/14;1;complete;Jakarta Pusat
QL001359357;KELURAHAN KARET TENGSIN;Jembatan Penyeberangan Orang (JPO) dan/atau halte;2020/03/11;2020/03/12;1;complete;Jakarta Pusat
JK2003090085;KOTA ADMINISTRASI JAKARTA PUSAT;Jaringan komunikasi;2020/03/09;2020/03/10;1;complete;Jakarta Pusat
QL001358855;KELURAHAN KARANG ANYAR;Saluran Air/Kali/Sungai;2020/03/09;2020/03/10;1;complete;Jakarta Pusat
JK2003090075;KELURAHAN KEBON KELAPA;Sampah;2020/03/09;2020/03/10;1;complete;Jakarta Pusat
QL001358698;KELURAHAN BUNGUR;Pelanggaran Perda/Pergub;2020/03/09;2020/03/10;1;complete;Jakarta Pusat
EM000034120;KOTA ADMINISTRASI JAKARTA PUSAT;Gangguan ketenteraman dan ketertiban;2020/03/05;2020/03/06;1;complete;Jakarta Pusat
QL001357976;KELURAHAN GAMBIR;Pelanggaran Perda/Pergub;2020/03/05;2020/03/06;1;complete;Jakarta Pusat
QL001357975;KELURAHAN GAMBIR;Pelanggaran Perda/Pergub;2020/03/05;2020/03/06;1;complete;Jakarta Pusat
JK2003040137;KELURAHAN PETOJO UTARA;Sampah;2020/03/04;2020/03/05;1;complete;Jakarta Pusat
TW000033796;KOTA ADMINISTRASI JAKARTA PUSAT;Banjir;2020/03/01;2020/03/02;1;complete;Jakarta Pusat
QL001365929;KELURAHAN MANGGA DUA SELATAN;Komunikasi pemerintah;43950;43951;1;complete;Jakarta Pusat
LP000041761;KELURAHAN UTAN PANJANG;Bantuan sosial;43949;43950;1;complete;Jakarta Pusat
LP000041750;KELURAHAN MANGGA DUA SELATAN;Bantuan sosial;43949;43950;1;complete;Jakarta Pusat
LP000041608;KELURAHAN KARTINI;Bantuan sosial;43948;43949;1;complete;Jakarta Pusat
JK2004260050;KELURAHAN CIDENG;Bantuan sosial;43947;43948;1;complete;Jakarta Pusat
QL001364984;KELURAHAN GAMBIR;Sampah;43947;43948;1;complete;Jakarta Pusat
FB000041298;KELURAHAN PEGANGSAAN;Bantuan sosial;43947;43948;1;complete;Jakarta Pusat
FB000041290;KELURAHAN SUMUR BATU;Bantuan sosial;43946;43947;1;complete;Jakarta Pusat
LP000041211;KELURAHAN KEBON KELAPA;Bantuan sosial;43946;43947;1;complete;Jakarta Pusat
LP000041212;KELURAHAN PEGANGSAAN;Bantuan sosial;43946;43948;2;complete;Jakarta Pusat
QL001359577;KELURAHAN KEBON KELAPA;Pelanggaran Perda/Pergub;43946;43947;1;complete;Jakarta Pusat
SM000041076;KELURAHAN MANGGA DUA SELATAN;Bantuan sosial;43945;43946;1;complete;Jakarta Pusat
FB000041073;KELURAHAN PETOJO SELATAN;Bantuan sosial;43945;43946;1;complete;Jakarta Pusat
FB000040866;KELURAHAN SERDANG;Bantuan sosial;43944;43945;1;complete;Jakarta Pusat
TW000040853;KELURAHAN MENTENG;Bantuan sosial;43944;43945;1;complete;Jakarta Pusat
BW000040595;KELURAHAN KEBON KELAPA;Bantuan sosial;43943;43944;1;complete;Jakarta Pusat
LP000040513;KELURAHAN PETOJO SELATAN;Perizinan Ketentraman, Ketertiban, dan Perlindungan Masyarakat;43943;43944;1;complete;Jakarta Pusat
JK2004220013;KELURAHAN CIDENG;Fasilitas Sosial/Fasilitas Umum;43943;43944;1;complete;Jakarta Pusat
JK2004210086;KELURAHAN HARAPAN MULYA;Perizinan Ketentraman, Ketertiban, dan Perlindungan Masyarakat;43942;43943;1;complete;Jakarta Pusat
FB000040311;KELURAHAN RAWASARI;Bantuan sosial;43942;43943;1;complete;Jakarta Pusat
FB000040102;KELURAHAN UTAN PANJANG;Gangguan ketenteraman dan ketertiban;43941;43942;1;complete;Jakarta Pusat
JK2004200051;KELURAHAN UTAN PANJANG;Gangguan ketenteraman dan ketertiban;43941;43942;1;complete;Jakarta Pusat
